"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72"
"1",-0.0527281509054005,-0.00942110930866293,-0.00928246475436742,0.00839202936146979,-0.0125211560203299,0.108667487516434,-0.0333674705255512,0.029479438278239,-0.00309295296267474,0.0212191695173321,-0.125021103158508,0.148714617322654,0.0430911975597288,-0.227437203443328,0.0883107943532214,0.105862241982284,0.243154771160099,-0.286033910698861,-0.0423477003333883,-0.069089435578257,0.112522875410598,0.109400617148611,0.179467122877888,-0.181966435112643,-0.166187243864865,-0.116257772977146,0.0889445580753479,0.0348577074507994,0.260789591527928,-0.178564079536935,-0.225321924373837,-0.0441719997648462,0.118215238555806,0.112261510092891,0.523087942580794,-0.089718376795224,-0.267404320865627,-0.0700054870784051,-0.0707246544641649,0.0671474277464224,0.0838858709184821,0.0766575129531055,-0.0531941492647703,-0.0310728768794619,-0.0531372565679124,0.02236340822729,0.00858909882942481,0.010284734868567,0.0401956710071302,0.0421864661558765,-0.0598236824131093,-0.00976342570679629,0.023031064776143,0.0306898894246628,-0.0131123226919386,-0.040541801791757,-0.0056177539437557,0.00803251151174891,0.00858923010512152,0.000941276306176178,-0.0131812047125643,-0.0135090205186796,0.0473733361243275,-0.00439953193701503,-0.0224557670129436,0.0435886351072306,-0.00664846342449137,0.0107764432950914,-0.0324547848305226,0.0272509160447167,-0.00339608907221979,-4.86210475883172e-17
"2",-0.101723248898928,-0.0976785825340166,-0.052001740110913,0.0372235948816474,0.0792873590890097,-0.0440048070113182,-0.0432426005220352,0.136103676842911,0.241296543343355,-0.0611107473642547,-0.183758921199305,0.100578897639613,0.269316919664952,0.21190535665107,-0.0678088429347929,-0.139184342377831,-0.113310329176855,0.0677913115049239,0.0220505806654241,0.0628113125874599,-0.0335570426800017,0.0791524364173856,-0.149870799954053,-0.0915507833300389,-0.337206410385679,0.0607506490492039,0.134140190296449,-0.00815030508055298,0.08636120219826,0.00593421151356693,-0.126511703777964,-0.291410412233467,0.0397813993463006,0.103065334039265,-0.178613093414344,-0.0733978227831301,-0.0693891838245995,-0.198126485548747,-0.0607139168740039,-0.174289389156556,-0.0286010078822053,0.0159811827450882,-0.151406174621013,-0.0703979230830329,0.0184807180584185,-0.0335795268526762,-0.239192065912783,-0.00644325077023274,-0.132669824490733,0.0725463727900203,0.110582999383667,0.13318953413317,-0.00709441995169028,-0.00563988687356898,-0.121534700767873,0.181907706992187,-0.114343117259923,-0.0955226216628437,0.0810550397401159,-0.107167228508391,-0.0380751832062525,0.0517218574326405,0.106583831963717,-0.109964890231017,0.0481780666144657,0.0624056820714713,0.00371706342956578,0.0131482357271631,0.0755578396284141,0.0105251032122846,-0.00684154234278606,1.35292572517251e-16
"3",-0.0433298450970111,-0.0587593641691774,-0.0020422744583692,-0.222184502663124,0.165124268890817,0.0561148771481847,0.123810582555124,-0.113465378742014,-0.0415432618411135,0.00294853920408,-0.0850358691860839,-0.137980320431871,-0.233202296646325,0.0323821340477176,0.0464246142738538,-0.121154545753531,0.0112930474206872,-0.129118043219986,-0.0248228648994484,0.02032741370448,-0.0357816665845036,-0.0767759401954793,-0.141129588840655,-0.0673792017063695,-0.244304681708842,0.0488581452331619,0.0401652349643402,0.0381173946689873,-0.055609744535131,-0.0632815679939565,0.0450546976609455,0.0155047780700561,0.00105973695509237,-0.0238754028020753,-0.0350813512482275,-0.0920238850611836,-0.096370017396491,0.0491486811688203,0.0645524694593489,0.0645607394435639,-0.022607496699877,-0.0358523766680666,-0.0204629086087363,0.127778908692195,-0.0726987304695039,0.0100964706576792,-0.0490809584107399,-0.0981455931093861,-0.0924817576232172,0.0809946953869227,0.0790583827144564,-0.237522987105453,0.0202194003141217,-0.00541179309016903,0.31863088747919,0.0459583325389173,-0.0122065570973102,0.285104398680933,0.469652416191902,0.040428277669735,0.126701937014652,-0.0371461157933539,0.0114908123640226,-0.0200958058325356,0.033094514984118,-0.0506741401394956,-0.284558574444268,0.0346059932641424,0.0821601372838502,-0.00106847139320966,-0.010657420901437,-1.71677412359046e-16
"4",-0.124614411773788,-0.105476891767963,-0.0690709255978856,0.0284738125447268,0.066231318703541,-0.132385767240909,-0.13020140215491,0.0942079705667803,-0.0366807757516519,-0.246498471695516,-0.018371071763567,-0.202395019350697,-0.0537323151304985,-0.114778506864818,-0.0668786314276229,0.0789981624325889,-0.0460106821351572,-0.043859790178926,0.135943765682303,-0.0952536800403372,0.0309975783752457,0.263888501936797,-0.0495379903587251,0.0107044019979786,0.0242803614849093,0.00675137789293768,-0.135971387485348,-0.0514275113980485,-0.010378761933463,-0.16748875193549,0.123220817605283,-0.0140809763487801,-0.0622990109524056,0.0647557945993406,0.0453808064622371,0.112861507567751,0.0109806621004734,0.0248286473750188,0.0419512918737606,0.0476702052886669,0.0590435902467422,-0.116035884990922,0.0537230472222824,-0.0167241937346003,0.0820052604615102,0.018141826148115,0.0852902536474124,0.0163959428953934,-0.0607528147247407,0.115669431822016,0.0765724990268066,-0.23945727842265,-0.0688125310048932,-0.0273909566068442,-0.206494159862673,0.0262005673130881,-0.162530605876591,-0.132254800893473,0.0900498274391664,-0.0975903795283091,0.143034132332582,0.242642423561377,0.288457733422106,0.193413413616111,-0.138704596369364,-0.13070720500821,-0.0304589412827401,-0.344021503879742,0.0230625751294598,0.0398312440525755,0.0954928145352507,-1.96506943749005e-16
"5",-0.123170094547759,-0.0670621207950861,-0.0210898082327122,0.0931220847257913,-0.086583117584792,0.155331179667975,0.182108845573436,0.0167177029125109,-0.175830159648005,-0.0398289115382193,-0.0025263563601311,0.0363290885494072,-0.00485550683140311,0.102831744482737,-0.0409565181105905,0.0174360636975389,-0.12966191971135,0.000774814408870228,0.120197564722877,-0.0890295575873063,-0.0617954590856254,0.0383328878024589,0.0878154437749262,-0.173448602406694,0.0730515357620672,0.0181041916669648,0.0680480821957884,-0.0371225488070433,-0.0330907180182939,-0.0301975843755506,-0.0122374527788854,-0.104243606394065,-0.0300736052702288,-0.112767403882655,-0.0975952554901441,-0.116695681217608,0.0666714080605477,-0.205162614566165,0.0128191008478346,0.277591221782357,0.293545592770599,0.214653426451819,0.146491146385873,0.294932924260113,0.071137128697154,0.362197413768617,-0.123540030209899,0.203489982609033,0.106194212250798,0.136469070730859,0.0670926105016837,0.075808766008221,-0.112340318035495,0.0015143075674514,0.00352100684703362,-0.0813736922608904,0.0013355115928251,0.088875074483434,-0.0363783062661901,-0.263493245826051,0.0835175999794386,-0.0896460423257935,-0.009963038699631,0.0278551269799917,0.0399762161008889,0.0230317956618662,0.0112251414807769,-0.0188358392741756,0.0068644051929671,-0.0448911825871839,0.00509175705144734,-3.22418785704055e-16
"6",-0.118480041900335,-0.084471720404991,0.0679199241932589,0.107111673852912,-0.0697440830360615,0.125255178149642,0.178060517512311,-0.0221393476353196,-0.15512759629632,-0.0682760995779209,0.0302292427909866,0.0566744339075186,-0.0454628648455305,0.149429955481529,-0.0418983326117295,0.0648167861871595,-0.137991379117542,-0.0265051805823255,0.13757171882023,-0.0609449208893543,-0.0366149857207454,0.00292508919413834,0.069622680810338,-0.0560701254076287,0.0881416119598665,-0.0494212700780918,0.131805108266193,-0.0966708931410474,-0.0995926220697291,-0.199581635525069,-0.14210907653828,-0.246546552849091,-0.0668630655805939,-0.0426953381114291,0.0557722808290235,-0.22736055173084,0.172748272183933,-0.0177616879773511,0.0886298179242809,0.080266899785061,-0.0846252529304054,0.0218060877811327,0.121259797684671,0.00980569620246205,-0.00688528161331456,-0.142644993398103,0.138896684261665,-0.260627826290374,-0.219414353958271,-0.0706585361599124,-0.220229214954009,0.0500282074346035,-0.0652272451705428,-0.0181331032780539,-0.127074207867917,0.160364691867376,-0.0290935966573373,0.0226517311036526,0.0527933760148584,0.446260700661453,-0.118484989602049,0.116211040787804,0.0147165609541619,-0.0393049461384252,-0.0421479911445144,-0.069058761899145,-0.00445058985154446,0.0136165593486481,-0.0319329146643347,0.0289810824908731,0.000174843429924257,-2.24131760052841e-16
"7",-0.0164261005677022,0.0285497717300937,0.00271034016265936,-0.00090464337824149,0.00770582227085118,0.00368902649731728,0.0012132302909832,0.0101757033710302,-0.0101232424392736,0.00643277820072083,-0.0108791124028672,-0.00893338408815855,0.00402120071985375,-0.0242578476587025,-0.00571827784608694,-0.000352350821574907,-0.0118189322792596,0.00283260359091475,0.0135878637359852,-0.050665681576607,0.024768878177826,-0.0404187367665487,0.014781207790586,0.0353182129492756,-0.0385510235532126,0.0202867880597289,0.0245040139960709,-0.0430839083463321,0.0510781333554888,-0.0142162102249613,0.00996360923447595,-0.0130670493934211,0.0246775429939823,-0.0268504409352214,-0.0054762226017618,0.0130776746466343,0.0442300646086688,0.0382743290492172,0.0149539857762741,-0.0351605663225344,-0.0376762436396996,-0.0180602779120015,0.028659056834546,0.0562050203760704,0.0933325354766584,0.0150941003352775,-0.0342922111591425,0.0316080399931563,-0.0480141268666724,-0.148739947487278,0.0658981232391025,-0.00779591582386742,-0.120472613325425,0.944566390543478,-0.00530255688392235,-0.0888326252923479,-0.0717496411786429,-0.0555839239224706,0.0519845335168441,0.0293025278675809,0.0111150549806257,0.00293104831357958,-0.0040417818765825,-0.0353215653469343,0.013488009056275,-0.0593353514508517,0.0081930560369998,0.00146108076231829,-0.00250022544320117,0.00243610355511165,4.39358673456902e-06,8.26357886239695e-17
"8",-0.13261544677066,-0.0932101949158342,-0.0648046738268365,0.0757207825296282,0.00195810147516733,-0.0503903198431629,-0.05568018541887,0.0988932744235474,0.139365022066652,-0.0480047597297099,0.0358545535224269,0.0891320342925961,0.289261523483345,0.00785392517295957,0.108094132472666,0.0128985698175893,0.00554963388032988,0.154443354264072,0.0496951129448938,-0.0365991529098302,-0.0191721197218492,-0.0246307620238839,0.124798784027455,0.0766702532835508,-0.00995070908068518,0.0371726622657185,0.16681378472645,0.170655862507363,-0.129313668758323,-0.086906462157644,0.0284654020731744,0.140645403466498,-0.0115130446620055,-0.0887372130814295,0.0317654902384242,-0.0213121807793078,-0.0303283078823482,0.139237781208435,-0.114375037651717,-0.051345513323765,-0.0612660257046937,0.143324836207289,0.170011867448297,0.0463385196898207,-0.0256395507420596,-0.134121470904976,-0.139952758294642,0.0560038850321519,-0.28367123995376,0.250414991629948,0.00512242903674148,-0.380337830346557,-0.164988442525006,-0.0307866672675041,-0.0283189549804003,-0.328877309040682,0.0786805532431949,0.111331758557919,-0.0722857404193247,0.0821272354147832,0.0542925569523117,-0.0387320678126898,-0.172323208554663,-0.0714165847664296,0.0129456522753912,0.0399513856425068,-0.0177429331468195,-0.0127704303081976,-0.0508309148443496,0.158003380588252,-0.0402203552152634,3.72134223904335e-16
"9",-0.149306967100573,0.0573787702290913,-0.00592021895814987,0.00102831074120011,-0.0579758853268043,-0.0578957696659237,0.0196297412035173,-0.154878153386756,-0.014958377942545,-0.254276830848344,0.0870391504446868,0.312001195148647,-0.0713762746947173,-0.00874226420321444,0.0207358739172983,-0.0593385340137243,0.0174349006182574,-0.11217314667403,-0.349030058489613,-0.139807474919928,0.0764975724290892,0.0682363677841721,-0.12094233170793,0.0998899649838824,-0.0166900350210589,0.128984938106253,-0.0163155337211529,0.0673550509882727,0.0944029481018072,0.0463887408473821,-0.065275103004475,-0.04783127088597,-0.00360771217785147,-0.0719038211208678,-0.0526639620984968,0.0747303963980314,0.00370483075035767,0.0651814372670825,-0.0343601275482522,0.0764770714571104,0.0630166836507318,-0.0652045494929325,0.0923513355389658,-0.0597743191624414,-0.0636848494495498,0.00992920924814111,-0.0339557127100172,-0.0544696052384087,-0.0249363306849638,0.0361434818694371,0.0932002720242172,0.1837897732827,-0.0914155334307292,-0.0239065874362832,-0.0410899044525057,0.0529352616312325,-0.147303525958217,-0.000325762284586347,0.0198249444651424,0.00218036789289548,0.283405459998027,0.279866513596155,-0.467800827620137,0.0907085599085692,-0.078669317326158,-0.0757927686107078,-0.00671637041636024,0.0454266597660692,-0.0396470563112506,0.030853822977478,0.00746025377739781,3.64166755870484e-16
"10",-0.106299344109224,-0.0680416149037994,-0.0412443464462727,0.0065324534764042,0.0312892768650413,-0.0338319012750998,0.0027403492863143,-0.0155396398836072,0.235897286601867,0.0462991124301989,-0.182999584250362,-0.00199884487366633,-0.0468860532708291,-0.0132539256441686,-0.0730975390052492,-0.093463426778838,-0.315869266349861,-0.173815099218464,-0.122883641925375,-0.01567706964061,-0.206264483190895,-0.00997735874314679,0.476644317943948,0.217336133841765,0.089217937970455,-0.197280639387537,-0.159167482769261,-0.0125281275195887,-0.0701976911322126,0.0474406180991534,0.068262665516654,0.0841361730151279,0.0746257376823885,-0.0670281721681066,0.052815251844015,-0.046790005840363,-0.0962406757311045,0.210113861147942,0.157711071500694,0.107624942233491,0.0242170803149376,0.0216842998133001,0.00124314174972754,0.100859591165863,-0.195480563010673,-0.0855710750739168,-0.254363209118639,-0.0351281442251507,-0.0380158716295332,-0.0549630387178687,0.0497881686291313,0.192226335253458,0.0727592727284912,-0.00285807681237313,-0.0867420543637328,-0.000592645362403166,0.00534360632652947,-0.0354766290972381,0.0932154413605686,-0.0477849528796244,-0.0220402159438199,0.0836765070710652,0.0931198971377317,0.0149220442803574,0.00285889593557601,-0.00981991528717444,-0.00513867999543598,0.0196772011987333,0.0701386911201121,-0.0079095105682174,-0.00763904694280748,-1.99588161096043e-16
