"","x"
"1",0.359790907046634
"2",0.378162036700052
"3",0.344118984108146
"4",0.393971388103634
"5",0.309181844130559
"6",0.396260166300825
"7",0.361065280089729
"8",0.321783737701613
"9",0.339753972473617
"10",0.338073298100278
"11",0.296885381792393
"12",0.334657529113428
"13",0.374810198440932
"14",0.313727707428446
"15",0.309035962958699
"16",0.36461841930982
"17",0.382460786800991
"18",0.389780056984257
"19",0.313362852797579
"20",0.438553144606174
"21",0.337321544848284
"22",0.32452130962185
"23",0.365439395295971
"24",0.363551231677318
"25",0.361726415366009
"26",0.305288134037525
"27",0.335684400615138
"28",0.319006871680898
"29",0.301042201028026
"30",0.319222985430881
"31",0.356659118186782
"32",0.376102935875059
"33",0.30791015917017
"34",0.35179507621718
"35",0.325144219188295
"36",0.350028321215412
"37",0.396576436121141
"38",0.341851799216756
"39",0.305746696199064
"40",0.365845984384614
"41",0.317738885926839
"42",0.371383611736116
"43",0.373724924056326
"44",0.328236309570314
"45",0.362456072421614
"46",0.329191567337794
"47",0.321143635851319
"48",0.345874626494092
"49",0.323400969441528
"50",0.377206767687895
"51",0.345792701396009
"52",0.313118282814849
"53",0.346263766995007
"54",0.378673300312505
"55",0.364782919971726
"56",0.378523671018903
"57",0.357759878470758
"58",0.342443872490012
"59",0.298815177742922
"60",0.340079935922278
"61",0.362377839844231
"62",0.353127990072578
"63",0.353679373225152
"64",0.350928038633677
"65",0.334935607370351
"66",0.334654589576653
"67",0.338323233292334
"68",0.351514572535429
"69",0.348251810038566
"70",0.416665584622134
"71",0.381741004236128
"72",0.386755373510251
"73",0.356904698289421
"74",0.359849890937032
"75",0.306095274662482
"76",0.274892477258544
"77",0.344103325890585
"78",0.402013954867264
"79",0.312806928915243
"80",0.3787811496037
"81",0.316159905926794
"82",0.388680350786848
"83",0.335981536859353
"84",0.418937250102532
"85",0.365627338816343
"86",0.341081820048294
"87",0.366663422361153
"88",0.330456102967251
"89",0.363634329129135
"90",0.350968517650381
"91",0.360664852873785
"92",0.341703572141698
"93",0.319100838488193
"94",0.334602918276654
"95",0.319678376484433
"96",0.287842216367352
"97",0.338036073131396
"98",0.28853251276242
"99",0.339663805616074
"100",0.352601172330563
