"","x"
"1",0.00897655145601028
"2",0.00385261308345508
"3",0.00638954464507591
"4",0.00465083033743308
"5",0.00543204631903538
"6",0.00399394929034269
"7",0.00350766567748639
"8",0.00389565482264242
"9",0.00422421519400318
"10",0.00910575226807797
"11",0.00208941049905509
"12",0.00443438705762522
"13",0.00746444013522607
"14",0.00647201326459412
"15",0.00511713291941596
"16",0.00416842276852991
"17",0.0064995638840899
"18",0.00539096116760684
"19",0.00600694606386432
"20",0.00283551804139581
"21",0.0070571989328625
"22",0.00626508783877433
"23",0.00443846337643439
"24",0.00581965976039034
"25",0.00425886987748891
"26",0.0074392828762081
"27",0.00553959908102974
"28",0.00757491198249249
"29",0.0031404965487053
"30",0.00311642913506116
"31",0.00753060904795511
"32",0.00421382874202514
"33",0.00598280274535445
"34",0.0059162367121347
"35",0.00942953683529424
"36",0.00400607746852322
"37",0.00762151952022883
"38",0.00535125348985699
"39",0.00623069986144309
"40",0.00576243580048696
"41",0.00916948954048868
"42",0.00519919754916076
"43",0.00615124488223084
"44",0.00551288301994368
"45",0.00607874256072471
"46",0.00464650122592969
"47",0.00640647471505507
"48",0.00526300045348616
"49",0.00549775028167265
"50",0.00595085212706992
"51",0.00420378974419788
"52",0.00520797685528884
"53",0.00740069566246671
"54",0.0040134218431942
"55",0.00359119057038781
"56",0.00610610950510015
"57",0.00872213822686652
"58",0.00392920205591119
"59",0.00632084223443374
"60",0.00671296775776564
"61",0.00600816283879091
"62",0.00321069475665192
"63",0.00605652446522509
"64",0.00338755199692164
"65",0.0068650449161084
"66",0.00341481695597856
"67",0.00348435865997843
"68",0.00703337243023017
"69",0.00688076279051175
"70",0.00794636576150409
"71",0.00573592287584124
"72",0.005117378871343
"73",0.00757905114435131
"74",0.00467865431565073
"75",0.00662548923822859
"76",0.00499638459777951
"77",0.00566279959169425
"78",0.00657069560999102
"79",0.0043724604318558
"80",0.00592799487809548
"81",0.00616456540194721
"82",0.00658758244507562
"83",0.00579789534836228
"84",0.0061965133462456
"85",0.00441904958496564
"86",0.00489962829675028
"87",0.00480893255816328
"88",0.00737960416881078
"89",0.00634853341830388
"90",0.00424109835598052
"91",0.00316445745785798
"92",0.00543905969239367
"93",0.00790386994435788
"94",0.00429575752207068
"95",0.00584877790525129
"96",0.00366233285684603
"97",0.00470597441340626
"98",0.00762627090811063
"99",0.00644527406237461
"100",0.00434808762734473
