"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72"
"1",17629.6964505226,420.159033013679,367.461280399115,348.313781084029,344.188517537128,337.405411578633,332.741357394938,326.745262583939,320.568767090522,317.728837404306,307.933396872529,304.647111208815,302.880496200895,299.742156097161,297.30361126571,294.475195456474,290.108355216282,285.385506595635,282.688251476926,282.003033627681,278.927914642777,275.214494496452,273.449489524505,272.106801159089,269.261866320204,268.287387859498,267.236175071071,265.074172098279,263.787964320162,259.871867019124,257.99981033282,251.740408211427,250.818563582063,247.419717946611,245.87491323684,243.37072649906,241.582948978406,241.144381559835,237.720711166352,235.826674333355,232.737320007337,229.826599740532,229.388273007584,222.744504781084,219.840763989452,214.551086144595,212.337184473589,208.465169829504,206.858255382133,205.628349952991,201.470477548412,199.375071523562,193.528671379377,190.541644792455,182.440766412553,181.043491415186,178.282462170752,175.456068082643,172.284929162799,167.429927183924,157.764399446549,156.631521744468,153.509235923038,148.877752946983,145.975562495189,143.032091376013,134.806820206909,133.374592354139,128.580482478171,117.893168429115,77.1596277964703,8.02781520728597
"2",17613.7353185112,441.191138794125,367.511105011204,348.11280823849,343.13867463211,338.149081698041,332.879533084404,325.924386867812,319.992401731117,317.490510335019,306.787960888071,303.010588829092,301.424113005742,298.009727523236,296.187618909014,292.36354882746,291.126869143549,284.358664385512,282.439766458908,279.777846771539,277.244694805011,276.296511032928,273.918370035959,271.707963472439,269.680481396931,269.123027503215,265.355919073692,263.022574927602,261.492907029101,258.913455365468,257.015993827222,251.971027782129,247.997672401911,245.636629252104,244.793175520633,243.728616145855,241.464664776995,237.484351428795,235.554869978716,231.950005456537,231.066039134208,229.407496524322,225.954714731556,220.47249267309,217.833089657605,216.601423305696,209.85972152755,208.599858396219,204.134150716058,203.122406003146,200.301358579198,195.989750356595,191.847562728107,191.424814967693,183.782116246386,177.787795867038,175.608360559448,172.683467905044,166.825093161729,164.684734577561,155.912522862115,155.497586194368,150.559045179485,148.374127354412,145.593503229163,136.451677777422,136.12116294669,129.065971211041,126.180120856759,118.407397706779,74.5409640210698,4.38333808160151
"3",17553.638712295,473.502241883536,367.805846086773,349.681312334311,343.640984964759,338.394716720538,332.755755373317,326.508184311754,323.032532019046,316.54220985563,307.256756876056,304.957028908029,302.12651996116,299.227969819845,297.751724547328,293.950234492964,292.281425804439,285.766638202612,282.453582558497,281.586772816083,278.872593604943,277.314588953514,273.79107528578,271.456697622892,270.765908956645,268.986526477912,264.286414890858,262.50867800012,261.285567571344,258.090079146566,255.79302975183,251.573681228484,249.317005429962,246.270973697645,245.533818215198,243.37467040831,241.337301264289,238.935834675365,238.225778274028,233.849583982781,231.125978614573,228.818494675256,227.856487518987,221.00351927446,218.304615232687,215.001981018937,210.342769636886,207.177675732742,205.957498940861,201.840027525577,197.832136567103,194.303329747207,192.479332748634,188.571479278639,183.484169684177,180.509009604203,176.371286308277,172.148658166227,169.748946599074,165.360868339628,156.864095045093,154.615250514275,151.255217544775,146.715130568359,143.156370358225,138.645841265499,135.521933634405,130.661119582994,126.02502897865,118.645421931878,83.2878593020154,11.2544440708707
"4",17605.669125709,441.151867300224,368.100214994962,350.135597106315,344.355437529895,338.525724358954,332.356450083935,326.410991831742,322.102467690965,316.328052145722,307.531932274018,303.554322749315,302.550315391355,300.104831787323,295.767589498964,293.872448990242,289.788168928557,284.826881856236,283.766582715226,281.79290295157,277.820938029854,275.542080898359,274.392027268215,273.273151069812,268.984141238776,268.182899703964,266.885756387354,264.169555667018,263.061965694899,259.600867877113,257.964814956784,250.914992899537,249.942879565451,246.759588628361,245.246768657468,243.818231874695,241.080705808671,239.395589920003,237.774042368864,234.254376618653,231.479396095281,229.891946427134,228.65594286837,222.548953039976,221.710142790049,216.250856829239,213.718074436299,210.709673526888,207.648472933341,204.043662441254,201.381031044749,195.98157568335,193.289755057863,192.272130073641,184.06851308593,179.709347264107,175.993161519493,174.811695617029,169.37180350189,167.847522444392,156.433743789595,156.086252484617,152.711422764868,147.280857388674,146.382843583926,146.06289456564,136.145750094597,132.601047192014,128.711412360689,119.238669688639,81.4808135303013,5.16995412325647
"5",17596.5925307917,446.520172776235,367.510805700158,349.582464794403,343.374015383224,337.499516741383,331.962025956848,325.531589897799,321.714643838085,316.969875204046,308.066836646252,304.871085010145,302.466089088722,298.867937662936,297.588605004501,292.349392063576,290.768554821739,284.796833788246,282.191233325525,281.564281893719,278.642966660615,276.942992158434,274.130357920462,271.204597177668,270.006999059852,268.331173571439,265.885959710631,263.771549362012,260.847401056003,258.366166230883,256.541205303458,251.813401265829,248.212959521524,246.814786935235,245.341019642543,242.923002291959,241.039963742646,240.104261632338,238.751880521561,235.901097852499,232.640751749583,230.274752450095,228.157688531435,220.621967406897,219.083679163923,214.629024893804,210.192744127641,208.804874321019,206.738209870538,202.259369045784,199.707334007791,197.574147479781,192.844913027818,191.045058644517,179.729734905725,177.50290918531,175.838606895695,173.320126417826,166.922517417144,165.251624086813,157.109559538911,154.550921510598,150.2839277865,147.308214363208,144.666499843407,140.183039929495,137.170953924495,128.456902140818,125.739890800396,117.456853301526,76.299271292171,7.59250003321856
"6",17593.3591464316,459.075294039838,367.836676275657,349.705141403527,343.529324849514,338.248155215903,333.302522135895,327.209011679901,320.955424887294,318.175047229446,308.071334041294,306.058090307018,303.05529463511,300.026648093098,297.984408985942,293.519832939753,291.453617674893,285.32380886172,283.120842789474,282.667303453785,279.349577804115,276.131129722812,273.484425347735,273.323787625871,271.180227250199,268.681442908929,266.103196891859,263.308366942572,261.689591098258,259.388704344539,258.411053824217,252.321992419599,248.242152853434,246.593876450476,244.271835900925,243.8456779646,241.624076181105,239.203053874463,236.857677132679,234.213194489835,231.916082118649,230.978070627193,230.397161620117,220.662297395943,219.407304325085,215.081567452966,210.545806307084,208.154934846085,205.627518878936,204.602052314368,200.130685904903,196.041067390905,192.880306986036,191.885196260922,181.793929130045,177.76061760446,177.435978933825,174.455532137606,166.117097608971,165.344240765852,157.723387246857,154.835699457454,151.902284152708,146.530150781367,146.428068781788,138.56463253959,135.119853719567,128.798267398547,123.625923000952,117.084551912281,74.4753945491898,5.10440403886276
"7",17610.1479503609,460.256869289667,367.935878379703,348.288994271722,343.041843267845,337.764204627468,332.078897608976,326.4853504829,320.454061627186,317.126954863097,309.310127503563,303.893119799472,302.322527651284,299.115466736063,297.575017479016,295.053874407145,292.524863322856,286.202363681677,282.290022031299,281.052702031948,279.536304406014,276.014757175376,274.710621176082,272.291529771361,270.437443631122,269.501540597262,265.723374249598,263.106861777938,262.392155324183,259.999093099294,258.695458915122,251.530991783117,249.579824281281,247.959477530123,244.663760333499,242.809615916927,239.882654882372,239.801429964566,238.398409190357,235.322879631851,231.006241506883,228.952482917725,226.839136447567,222.55251712896,220.797333777231,215.662705277938,213.376941632426,209.998595853005,207.403037148397,206.062780085443,201.700541634985,197.125169410416,193.155570872779,192.83173307946,183.178376903558,180.292518552976,177.079664009249,173.1227399013,169.998628996183,168.047520396231,158.322431073013,156.828299251103,154.575733588033,148.620339452878,143.493424195219,143.277123549777,136.242484273043,130.365559681547,128.917325991933,117.303913481165,76.9924103685389,6.09574104099674
"8",17619.5106371442,426.631734514307,368.096411655278,348.400679349213,342.847634554735,338.798143601059,331.261629018508,325.494214209722,320.754073808582,317.383002197974,306.845127659342,303.78269042934,302.259523889571,299.647275615723,296.660866632956,295.145878311431,291.391546922886,286.78272869606,283.654853208795,283.168967136454,280.067084389256,277.071223262728,275.334750027341,272.013021193181,269.392476567238,268.448783956718,264.398643237491,263.544173345751,261.901472004403,260.454130117794,257.251108227711,251.500433453404,248.131286262968,246.90807367356,245.569307816999,242.818897188317,241.028710313531,240.431718920357,237.887040491914,233.551858584567,232.002148906233,228.725542696526,228.241075785749,223.750330591117,219.221596147627,215.258493198028,212.342642921961,210.008650145422,206.687661657765,202.865334510319,202.005110734343,196.6511764692,194.693592980492,192.417171704893,183.748877102116,178.912213870978,176.497227938008,172.019784125623,169.492071355731,166.098258198562,155.95859299346,154.848353875069,154.593133878503,148.525217179116,143.340552807539,138.766396020851,134.534210461372,129.683846929306,126.291315909773,115.424435941437,76.0490284183664,18.1872177244703
"9",17555.1429790743,452.647277332222,367.720792905544,350.484169863149,342.717456389084,338.967392744599,332.715291210735,326.819307722617,320.470238637161,316.328760059912,307.630320134714,304.290248074004,303.180483896956,300.210127548567,296.93868297429,293.808489153469,290.597799016475,285.05762207582,283.447329753542,281.667070296458,279.631747374136,276.664982518042,274.42187203307,272.869307159951,268.875033226553,267.275135315365,265.052429300992,263.387487467422,262.503073456154,259.139432291793,257.146130410557,250.761669056568,249.570552441878,246.568022043314,244.392868842649,242.057752175571,240.617127348028,238.023462085341,237.597448318959,235.179294040691,232.4523022989,229.083492965678,226.59690117476,220.141368308238,218.456989039441,214.481979541748,212.943420304057,210.213451206808,207.60353951884,206.660222814752,201.770417466119,195.86656096387,193.867000607991,191.344137881372,181.412608902966,176.611372384308,174.250302649296,171.36486792837,167.961946563844,166.221005225721,156.462093656957,151.257105821913,150.372826054118,146.377932377267,142.948117931889,142.414495976845,137.06906404536,130.828524729815,123.547785068055,118.43991146752,79.517752009071,6.28080250856028
"10",17566.558370066,472.1582872165,368.084380898974,348.486522958439,343.683249010297,337.520193554052,331.115814328555,325.378225820064,320.535187058562,315.680728490665,306.814163105609,303.387239299684,301.232737839334,299.095568636049,295.126919432843,294.160837678512,290.448527019458,284.153958376264,282.501570110497,281.242636808972,279.243890534365,275.083766842785,273.479141757436,271.635861069518,268.92839174668,267.767717718821,264.985637390564,263.66099538838,261.905764093939,258.121077799679,257.087385758603,251.353281607876,247.471219423064,246.102852815544,244.020869302176,242.833127142346,240.073326719321,238.998083676538,237.544648380192,234.434843145804,232.360641369818,230.451913143699,227.956505477675,223.981302777683,220.304871868886,215.943680176694,212.411313215355,210.855926323171,208.243736527104,203.033344982602,197.759369726461,195.898048971622,193.19354181473,190.019963646023,184.736751517012,178.481436242383,176.319537686463,173.513673757127,169.600894804552,167.067351392844,154.816626491112,152.151425535848,150.929811808593,145.551109913292,143.881301719067,142.439222668668,135.109411556057,129.643334375906,128.182702810604,113.728344394949,83.365336106523,4.51384986180937
