"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72"
"1",9720.53375010643,889.279322470265,814.334439011822,774.387062359445,765.695898701195,726.05340071829,686.147094199253,672.511816578354,659.378488744116,638.589795963369,628.235240262565,615.816449879436,602.790290869638,597.756339446878,573.568555536469,569.050009889842,553.04986952555,542.048411176535,530.996465893582,524.687817324167,522.186154969462,504.866036173335,500.316220976493,496.023913555929,482.293478664741,477.706550453185,467.365142255764,460.914154691546,452.764120075872,446.923301549703,435.134992002397,433.663512599935,422.632803054297,412.519373244183,410.102402425903,400.094101593794,398.71826339159,390.110369327738,382.371871702144,379.215676283216,371.749201717059,366.021192242713,359.747733002996,354.08237619531,351.597469817074,348.071528189052,344.537067030883,340.863093910331,329.54898350534,322.153621209488,319.043524704447,308.230898797833,301.205642111538,299.536371899993,292.19213652748,286.620966162271,285.36129019887,274.640370967057,271.393622814341,267.916564400589,263.720964736893,249.209791421478,238.099786970747,231.411194863068,211.491113708105,196.928609112191,183.73836489464,166.992169435133,147.793822428468,141.213751031858,130.126921438758,8.06535029035893
"2",9749.84211716878,890.132048021349,814.930494256479,775.60449149115,766.000475181621,724.449004320089,687.024357337402,672.750345984268,660.761259395612,640.84224601962,628.129416397681,615.082048983413,601.597942215205,591.254653375807,573.306105071055,569.34191863929,555.126793687137,542.748252142123,533.586227226417,523.924730032955,521.961201170836,506.700478595135,499.175076290155,493.914942560795,482.030956387922,476.683791290011,468.34735041104,460.926489970463,454.452698382215,445.540336967132,434.258089973251,433.857787822835,422.627062487157,414.82834476108,408.682668527721,402.063689383406,399.513177126203,391.001669551564,381.369610960739,378.536414225399,372.569589367411,366.945698768638,356.611029221192,356.380587994434,351.092128556984,349.533453518426,343.687739693185,338.824004346769,327.89236232624,321.265211300949,318.240512418043,308.921896323507,304.268241985171,300.972396362373,295.5958367138,287.657199301991,285.577127561411,277.199718637378,268.58497206958,266.173574417594,263.723573240889,246.316087045019,237.671368089264,231.127865523968,212.130549095871,193.538828457682,182.563315012366,159.826899618059,145.027623752043,140.992029555409,127.809858203227,11.3636160989361
"3",9738.8644383521,889.481628879566,814.385170902194,775.139047134223,767.9839727092,721.251558314738,682.820651737413,671.539193535194,657.781168746548,641.954589981218,628.835670253657,614.681672477072,602.300921061985,590.582432703455,572.63446992508,567.69895350466,554.187345147008,541.70550616316,534.031640450608,521.321481812249,519.410440189814,505.591443005515,495.775577570127,494.564192958723,481.635346543371,476.992374398776,469.018278055004,459.42548101171,455.839174451871,445.126976672167,433.30293719421,428.232890451816,418.321528485965,412.149454559528,409.360463350531,399.715942831571,397.260224672408,387.941164978452,379.179685469831,378.25220874118,372.533011922222,365.551106658631,355.343946265729,351.855989795866,346.903402733128,345.28736833355,341.406656033217,337.552404504183,327.522228858655,320.859989508847,318.037142332098,309.559310074752,301.376066145475,297.32712436003,288.937750506277,287.38818446122,282.903602326161,272.040933867774,268.548981870347,267.392532463825,263.457343730589,245.408588090957,238.512767352877,231.060102281991,215.669100145845,192.60473831316,182.625310011248,166.793401466177,142.89142087089,140.449568275627,133.488835778783,4.90802421110147
"4",9747.51028895744,889.192583557525,814.469410055641,778.053084777231,768.219815659338,728.002752076677,685.147555263453,673.933321221682,658.77963972941,642.96283383895,628.803198587264,616.563120702051,603.516727049172,592.973590569092,576.107787532312,570.300428935373,557.124648485581,544.501937856281,533.18729986207,527.000057729673,524.041231032039,504.878255722123,499.039599761946,495.495026673324,481.978684335249,475.569493584604,468.309041118398,458.245552637315,453.262247496656,444.022947792812,435.742534394009,427.368876824572,421.247492864376,412.116992049426,409.457288261702,400.690748675359,396.495538878348,388.409859542177,381.99554301509,379.423838386005,374.398899257351,366.07947598649,356.422350798448,352.461451261767,349.608189685019,346.333208608109,341.761610271696,339.37457783768,329.639337362687,324.01694542754,320.509943624522,309.177921274064,302.409832958672,299.574146486745,292.79813096613,284.850336146183,283.638366945851,275.976049709312,273.04402031079,268.426944209051,262.029199568701,246.049271433589,239.198438899209,230.699043882555,210.516280745632,191.760113676042,181.928424236441,165.908194277287,152.984142938109,140.457705727778,130.435827517391,8.81700674490856
"5",9754.2959323112,889.903503209434,814.331189906779,774.822693038176,765.505043623783,724.970546195738,683.35204388221,672.117293096278,661.863793639514,644.264804789308,628.143120792399,616.18049681848,600.082140350693,592.444456094171,574.916219549337,568.115414896345,552.863377033395,544.770791085418,533.007002268839,526.261268672765,521.613585375622,503.932581481121,498.091554588384,493.599570109615,483.441108219944,478.932390923667,468.962741909534,462.856781802189,453.289230357539,447.595165888024,433.908571209515,429.86155523606,422.89066878777,413.100505195843,410.544819168418,401.034197310029,396.141526641548,389.980540924551,382.207017483105,378.292641022055,370.071309827875,363.86799727941,357.403612076706,352.982343588903,351.046046305182,347.089814811445,345.255366578491,337.297550316279,328.619174948437,322.685652568701,317.331319327348,309.212620893209,303.216172325029,300.342261369543,294.061632939749,285.383362807156,284.1333803556,272.438964747148,267.80533615386,267.324025785999,261.828496483921,247.517615505969,237.685507618219,233.749526423397,216.329711487024,195.331429362288,184.285383827154,162.511506285447,152.940954044716,143.887193641704,131.936600769006,8.09716949736011
"6",9717.11828785739,889.791300318762,815.390417041725,775.855786028891,765.147596141982,724.600037547903,685.305712961154,673.27738248074,660.88849245034,640.611784286516,628.466000051157,614.822302560305,601.684193818272,590.774842641007,574.676874877383,569.800023033608,556.308754343892,544.24103380572,532.937801568038,526.771311203891,523.093645722427,504.660984247938,499.79202910962,497.114345871052,485.789026124731,478.147810329601,468.592389792869,462.942829923275,453.691975146236,445.915337364417,433.853979964425,428.528981164455,420.400970868388,412.211825131726,407.394268451693,399.942499969109,394.874651413479,389.446709283056,380.3065491001,377.393263072619,371.190754573328,365.831429237065,354.400038635403,352.478678923419,350.529523882304,347.374601014177,343.730373239681,341.053481067452,328.085789137286,323.379385457037,312.854680124576,304.572478261976,301.944300284395,297.68560498074,292.524681158184,287.502491991707,284.898313281795,275.901177770694,269.506565199823,266.652490274316,261.405295182126,246.230109377222,238.045473133421,231.582953228308,208.951240252858,193.87413419821,180.638589573107,163.047184928054,153.750978077069,151.496170824053,131.348918963385,5.38643418047845
"7",9742.36875326894,889.638458869581,813.893308565424,775.925381713832,767.888972295145,723.151366384608,682.518213634251,675.418876499018,660.059706499122,641.507359645715,630.92477688766,615.297616294715,602.449774590125,593.073779518077,577.488321653583,570.013688009666,556.761763992862,541.612780477857,533.005462712831,523.883771958242,521.040874582963,504.332597216704,496.917480702306,494.536229696771,484.558089148676,476.302115025361,465.145205727298,463.507178661967,453.809032825047,447.211044250392,433.771933089403,429.321255474036,422.091037100337,411.942130847575,410.28475220575,403.072970101714,397.671904045249,390.094049181304,381.964556581624,380.144383181605,374.104248760696,363.326018113307,356.385018192706,354.777393675243,351.415574645615,347.004734510439,343.593439997619,341.495416458875,330.304533115679,325.139420614594,316.589362987519,308.133440166671,303.573904329227,301.040747175793,295.423855440832,286.920989892432,285.645471123479,276.377928592059,273.243931224568,270.494993960678,263.967550452628,245.363504111946,238.308299895896,230.8844609305,215.997066604881,198.384791212057,181.87793450366,166.144135463369,145.643734902013,142.220416298126,133.288202338303,8.51900969713655
"8",9775.94645702306,890.465414450972,814.122177469818,775.803448891484,765.913433898775,724.886080093678,685.311551009189,672.159889202678,658.870662178247,639.203326484647,628.120581775292,616.889948553214,604.421185693222,591.939163179124,574.986019904145,570.318117037087,558.377138152541,544.003741576527,528.470520638091,526.148526223321,524.643126195934,504.705757239982,498.257765759565,495.304364194407,483.761267081445,475.745317311053,463.423714787553,460.895853296418,452.481943804341,446.657667017235,432.588826205172,430.197345405271,421.286735238494,412.01125622505,407.943126454535,399.144684280834,396.600427318138,386.088920015817,382.53659258658,378.519080197854,374.562638713688,365.301183445771,353.266458531353,352.153175596968,351.258647239032,345.788297495474,344.308476117686,337.835632180341,325.47957087092,320.624311325162,317.896520417568,311.784617337227,299.330460517423,296.483979217329,290.646339141333,287.287901258394,283.014632669546,276.359770298408,272.314469017041,267.076029570249,263.234424076218,247.339494238213,240.46874189561,231.213561289068,213.311399339277,193.391531940446,184.023176267218,164.55450094201,149.243901611889,144.284676524561,130.129425816607,3.1262425145907
"9",9723.28643985513,889.369230879998,814.181802580277,776.237406839612,766.502536022702,725.876480756403,686.623827654823,672.641030543061,658.933205277347,641.85465775635,625.521324053435,614.998979255037,602.373311013715,591.93799181771,576.046194421323,569.78858477217,555.176710514447,541.563768862765,533.488559460875,525.254313428553,522.146890668111,504.589986270301,497.362335677074,491.228436141073,482.553862351981,477.44317134733,469.42087957568,459.750201080199,452.406897819737,444.723449380129,435.601401951008,427.598812773212,420.467088386337,414.951674106175,411.222717148013,402.309637026295,400.009475740135,388.003188346743,381.709846355547,380.00110021907,372.858806126191,365.585692467261,358.309982809581,356.053278498118,354.575472689863,349.223673835863,344.947220174419,340.726930901475,331.685161131637,324.351086191691,314.962437419378,307.331298544767,302.924564516359,300.279503267607,293.619411159156,290.278976871148,285.768471704905,271.984934013388,268.84646764662,267.641988896147,261.081605305176,245.147705071018,237.762414894335,228.91155366045,213.506981243984,192.724784590674,181.582533283924,164.023585399439,149.835913529775,141.251885362885,127.642872017178,10.5383706360563
"10",9763.31228418868,891.170359986411,816.005979943983,775.285574834921,767.814000493893,723.942707676355,683.922359813388,675.562496499499,661.277691433067,639.047869514609,628.236464285848,615.349992176895,604.662405605311,595.837500169245,576.298254538299,570.370637257611,556.092881674818,540.481750197859,530.789153891928,522.419449383195,521.394741574597,503.48229538333,499.065469957605,494.330814810927,480.969267785161,475.972449575933,465.51210429404,459.547943734052,453.586378102499,442.236683650359,433.871774336495,430.465965041085,421.326075351303,411.408798179014,408.525362242616,398.98517009714,396.177410828702,384.738963091875,380.069767492633,376.743599485377,370.536233454158,362.70106864238,355.677532551533,354.623761716841,352.186670728937,348.460560844492,343.394761310082,337.252109990437,325.932366942349,321.643959580846,320.055657457095,309.064496121083,300.594774174443,297.372456556497,292.870849984156,288.455723081712,285.300157515839,274.154825175761,270.746103070837,267.656579898259,262.311263134307,252.022039548076,236.719426618363,231.038001911639,212.339859730922,193.757473315187,184.636718723828,167.172603346377,151.679920331875,141.059360544776,126.196236610907,12.3412520626018
