"","x"
"1",0.085558010082196
"2",0.0344592857129077
"3",0.0205225207349081
"4",0.0414742386859616
"5",0.0799520887736598
"6",0.0560947821527668
"7",0.0413885242173403
"8",0.0428225076529711
"9",0.0663461638183466
"10",0.045784573276041
"11",0.0550404628673055
"12",0.0851744207298873
"13",0.0684818645454653
"14",0.0397620789948351
"15",0.117292188655239
"16",0.0661832130467749
"17",0.0423887964221447
"18",0.0634897726305811
"19",0.0553179926398797
"20",0.0382427748896896
"21",0.0699663091404539
"22",0.0494950103291083
"23",0.04004164630397
"24",0.091592879586431
"25",0.0856583511735746
"26",0.131274673405951
"27",0.0223026020268658
"28",0.0245289060178757
"29",0.0398262158531169
"30",0.0386817522983228
"31",0.0313306380256515
"32",0.0388815539825335
"33",0.0458612411881144
"34",0.0362632121152859
"35",0.107222275651083
"36",0.0854456050949352
"37",0.0489848288848789
"38",0.0882096976606604
"39",0.0559602688441623
"40",0.0230180951629225
"41",0.0563447972641417
"42",0.0452216512436459
"43",0.0636415846069812
"44",0.0443042047890844
"45",0.0411413988001179
"46",0.06788291758121
"47",0.0234680756603933
"48",0.0955626278240828
"49",0.0729470680780319
"50",0.0647538789005448
"51",0.0321389455749086
"52",0.0574856514014123
"53",0.0762673753299169
"54",0.0380348167787714
"55",0.0751573264060917
"56",0.0790002281113624
"57",0.0615835625887559
"58",0.0382870136534454
"59",0.0576637511546441
"60",0.0894966468559244
"61",0.0920902651196283
"62",0.122021758854404
"63",0.0851696283124433
"64",0.0255333135634533
"65",0.108566542518669
"66",0.0619154688652563
"67",0.0758155356552082
"68",0.0844676734520333
"69",0.0231597766809085
"70",0.0605857513531668
"71",0.0545511767740371
"72",0.026241931259715
"73",0.0523577373449701
"74",0.0467548103938465
"75",0.0392616927987873
"76",0.0386441635823374
"77",0.0517680839693003
"78",0.0402443125228602
"79",0.0429353292257134
"80",0.0636847075402475
"81",0.0298399668826862
"82",0.00931354953668451
"83",0.0582472830377496
"84",0.0844091233069664
"85",0.0398866264846323
"86",0.0186391061694404
"87",0.0352330490769295
"88",0.00947188802722421
"89",0.0402997169822089
"90",0.0296902332518562
"91",0.0369252827210108
"92",0.0776259111540091
"93",0.0477705318433893
"94",0.0329976627081086
"95",0.0493047753520983
"96",0.0236997507730441
"97",0.0612451643095319
"98",0.0400521126622635
"99",0.0739879140367952
"100",0.0515077216105956
